Periodo,Mes,Codigo_departamento,Departamento,Codigo_municipio,Municipio,Nombre_comercial,Bandera,Direccion,Producto,Precio,Estado,Dir2,Full_Address,Coords,LAT,LNG
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,PLAZA 63,TEXACO,AVENIDA CARRERA 24 No. 62-39,BIODIESEL EXTRA,9150,A,AVENIDA CARRERA 24 No. 62-39,"AVENIDA CARRERA 24 No. 62-39, Bogota  d.c., Colombia","(4.65058, -74.07265)",4.65058,-74.07265
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,PLAZA 63,TEXACO,AVENIDA CARRERA 24 No. 62-39,GASOLINA EXTRA OXIGENADA,15990,A,AVENIDA CARRERA 24 No. 62-39,"AVENIDA CARRERA 24 No. 62-39, Bogota  d.c., Colombia","(4.65058, -74.07265)",4.65058,-74.07265
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,PLAZA 63,TEXACO,AVENIDA CARRERA 24 No. 62-39,GASOLINA CORRIENTE OXIGENADA,9370,A,AVENIDA CARRERA 24 No. 62-39,"AVENIDA CARRERA 24 No. 62-39, Bogota  d.c., Colombia","(4.65058, -74.07265)",4.65058,-74.07265
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,MOBIL UNO,MOBIL,CALLE 142 No.  9-04,GASOLINA CORRIENTE OXIGENADA,9540,A,CALLE 142 No.  9-04,"CALLE 142 No.  9-04, Bogota  d.c., Colombia","(4.72277, -74.03923)",4.72277,-74.03923
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,MOBIL UNO,MOBIL,CALLE 142 No.  9-04,BIODIESEL EXTRA,10076,A,CALLE 142 No.  9-04,"CALLE 142 No.  9-04, Bogota  d.c., Colombia","(4.72277, -74.03923)",4.72277,-74.03923
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,MOBIL UNO,MOBIL,CALLE 142 No.  9-04,GASOLINA EXTRA OXIGENADA,17210,A,CALLE 142 No.  9-04,"CALLE 142 No.  9-04, Bogota  d.c., Colombia","(4.72277, -74.03923)",4.72277,-74.03923
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,DISTRIBUIDORA ESSO VERSALLES,MOBIL,CARRERA 107 No. 23-46,BIODIESEL EXTRA,9152,A,CARRERA 107 No. 23-46,"CARRERA 107 No. 23-46, Bogota  d.c., Colombia","(4.68385, -74.14214)",4.68385,-74.14214
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,DISTRIBUIDORA ESSO VERSALLES,MOBIL,CARRERA 107 No. 23-46,GASOLINA CORRIENTE OXIGENADA,9372,A,CARRERA 107 No. 23-46,"CARRERA 107 No. 23-46, Bogota  d.c., Colombia","(4.68385, -74.14214)",4.68385,-74.14214
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO TX 34,TEXACO,CALLE 26 No. 32-61,BIODIESEL EXTRA,9390,A,CALLE 26 No. 32-61,"CALLE 26 No. 32-61, Bogota  d.c., Colombia","(4.62892, -74.08253)",4.62892,-74.08253
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO TX 34,TEXACO,CALLE 26 No. 32-61,GASOLINA EXTRA OXIGENADA,16890,A,CALLE 26 No. 32-61,"CALLE 26 No. 32-61, Bogota  d.c., Colombia","(4.62892, -74.08253)",4.62892,-74.08253
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO TX 34,TEXACO,CALLE 26 No. 32-61,GASOLINA CORRIENTE OXIGENADA,9490,A,CALLE 26 No. 32-61,"CALLE 26 No. 32-61, Bogota  d.c., Colombia","(4.62892, -74.08253)",4.62892,-74.08253
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO CAMPOALEGRE,TEXACO,AVENIDA CIUDAD DE CALI No. 6-93,GASOLINA CORRIENTE OXIGENADA,9372,A,AVENIDA CIUDAD DE CALI No. 6-93,"AVENIDA CIUDAD DE CALI No. 6-93, Bogota  d.c., Colombia","(4.67459, -74.12355)",4.67459,-74.12355
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO CAMPOALEGRE,TEXACO,AVENIDA CIUDAD DE CALI No. 6-93,BIODIESEL EXTRA,9152,A,AVENIDA CIUDAD DE CALI No. 6-93,"AVENIDA CIUDAD DE CALI No. 6-93, Bogota  d.c., Colombia","(4.67459, -74.12355)",4.67459,-74.12355
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,SERVICENTRO TERCER PUENTE,MOBIL,Avenida Carrera 45 No.183 A-32,GASOLINA EXTRA OXIGENADA,16990,A,Avenida Carrera 45 No.183 A-32,"Avenida Carrera 45 No.183 A-32, Bogota  d.c., Colombia","(4.75934, -74.04472)",4.75934,-74.04472
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,SERVICENTRO TERCER PUENTE,MOBIL,Avenida Carrera 45 No.183 A-32,BIODIESEL EXTRA,8990,A,Avenida Carrera 45 No.183 A-32,"Avenida Carrera 45 No.183 A-32, Bogota  d.c., Colombia","(4.75934, -74.04472)",4.75934,-74.04472
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,SERVICENTRO TERCER PUENTE,MOBIL,Avenida Carrera 45 No.183 A-32,GASOLINA CORRIENTE OXIGENADA,9370,A,Avenida Carrera 45 No.183 A-32,"Avenida Carrera 45 No.183 A-32, Bogota  d.c., Colombia","(4.75934, -74.04472)",4.75934,-74.04472
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO EL DARIEN,TEXACO,CARRERA 69B No. 26-35 SUR,GASOLINA CORRIENTE OXIGENADA,9350,A,CARRERA 69B No. 26-35 SUR,"CARRERA 69B No. 26-35 SUR, Bogota  d.c., Colombia","(4.61391, -74.13604)",4.61391,-74.13604
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO EL DARIEN,TEXACO,CARRERA 69B No. 26-35 SUR,BIODIESEL EXTRA,9445,A,CARRERA 69B No. 26-35 SUR,"CARRERA 69B No. 26-35 SUR, Bogota  d.c., Colombia","(4.61391, -74.13604)",4.61391,-74.13604
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIOS TEXACO No. 35,TEXACO,CALLE 17 No. 96B-46,BIODIESEL EXTRA,9050,A,CALLE 17 No. 96B-46,"CALLE 17 No. 96B-46, Bogota  d.c., Colombia","(4.6678, -74.14191)",4.6678,-74.14191
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIOS TEXACO No. 35,TEXACO,CALLE 17 No. 96B-46,GASOLINA CORRIENTE OXIGENADA,9250,A,CALLE 17 No. 96B-46,"CALLE 17 No. 96B-46, Bogota  d.c., Colombia","(4.6678, -74.14191)",4.6678,-74.14191
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,COMBUSTIBLES Y SERVICIOS TIMIZA,MOBIL,Carrera 73 # 36A - 55 Sur,GASOLINA CORRIENTE OXIGENADA,9176,A,Carrera 73 No 36A - 55 Sur,"Carrera 73 # 36A - 55 Sur, Bogota  d.c., Colombia","('NA', 'NA')",Empty,Empty
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,COMBUSTIBLES Y SERVICIOS TIMIZA,MOBIL,Carrera 73 # 36A - 55 Sur,BIODIESEL EXTRA,8946,A,Carrera 73 No 36A - 55 Sur,"Carrera 73 # 36A - 55 Sur, Bogota  d.c., Colombia","('NA', 'NA')",Empty,Empty
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION LOS LAGARTOS,MOBIL,AVENIDA CARRERA 72 No.  95-31,BIODIESEL EXTRA,8840,A,AVENIDA CARRERA 72 No.  95-31,"AVENIDA CARRERA 72 No.  95-31, Bogota  d.c., Colombia","(4.68307, -74.09824)",4.68307,-74.09824
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION LOS LAGARTOS,MOBIL,AVENIDA CARRERA 72 No.  95-31,GASOLINA CORRIENTE OXIGENADA,9100,A,AVENIDA CARRERA 72 No.  95-31,"AVENIDA CARRERA 72 No.  95-31, Bogota  d.c., Colombia","(4.68307, -74.09824)",4.68307,-74.09824
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION LOS LAGARTOS,MOBIL,AVENIDA CARRERA 72 No.  95-31,GASOLINA EXTRA OXIGENADA,15990,A,AVENIDA CARRERA 72 No.  95-31,"AVENIDA CARRERA 72 No.  95-31, Bogota  d.c., Colombia","(4.68307, -74.09824)",4.68307,-74.09824
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO BIOMAX SANANDRESITO 38,BIOMAX,Calle 13 # 38 - 25,GASOLINA CORRIENTE OXIGENADA,9342,A,Calle 13 No 38 - 25,"Calle 13 # 38 - 25, Bogota  d.c., Colombia","('NA', 'NA')",Empty,Empty
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO BIOMAX SANANDRESITO 38,BIOMAX,Calle 13 # 38 - 25,BIODIESEL EXTRA,9107,A,Calle 13 No 38 - 25,"Calle 13 # 38 - 25, Bogota  d.c., Colombia","('NA', 'NA')",Empty,Empty
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO NAVARRO MOJICA Y CIA TEXACO 27,TEXACO,AVENIDA CARRERA 68 No. 67G-36,GASOLINA EXTRA OXIGENADA,16540,A,AVENIDA CARRERA 68 No. 67G-36,"AVENIDA CARRERA 68 No. 67G-36, Bogota  d.c., Colombia","(4.67713, -74.08593)",4.67713,-74.08593
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO NAVARRO MOJICA Y CIA TEXACO 27,TEXACO,AVENIDA CARRERA 68 No. 67G-36,GASOLINA CORRIENTE OXIGENADA,9470,A,AVENIDA CARRERA 68 No. 67G-36,"AVENIDA CARRERA 68 No. 67G-36, Bogota  d.c., Colombia","(4.67713, -74.08593)",4.67713,-74.08593
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO NAVARRO MOJICA Y CIA TEXACO 27,TEXACO,AVENIDA CARRERA 68 No. 67G-36,BIODIESEL EXTRA,9320,A,AVENIDA CARRERA 68 No. 67G-36,"AVENIDA CARRERA 68 No. 67G-36, Bogota  d.c., Colombia","(4.67713, -74.08593)",4.67713,-74.08593
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS DISNAL ARGELIA,BIOMAX,CARRERA 72 F No. 39-07 SUR,BIODIESEL EXTRA,9000,A,CARRERA 72 F No. 39-07 SUR,"CARRERA 72 F No. 39-07 SUR, Bogota  d.c., Colombia","(4.5533, -74.09912)",4.5533,-74.09912
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS DISNAL ARGELIA,BIOMAX,CARRERA 72 F No. 39-07 SUR,GASOLINA CORRIENTE OXIGENADA,9200,A,CARRERA 72 F No. 39-07 SUR,"CARRERA 72 F No. 39-07 SUR, Bogota  d.c., Colombia","(4.5533, -74.09912)",4.5533,-74.09912
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO UNION SAN FRANCISCO,TEXACO,CARRERA 19D No. 64-80 SUR,GASOLINA CORRIENTE OXIGENADA,9372,A,CARRERA 19D No. 64-80 SUR,"CARRERA 19D No. 64-80 SUR, Bogota  d.c., Colombia","(4.62334, -74.16768)",4.62334,-74.16768
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO UNION SAN FRANCISCO,TEXACO,CARRERA 19D No. 64-80 SUR,BIODIESEL EXTRA,9152,A,CARRERA 19D No. 64-80 SUR,"CARRERA 19D No. 64-80 SUR, Bogota  d.c., Colombia","(4.62334, -74.16768)",4.62334,-74.16768
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO SAN ANTONIO,TEXACO,CARRERA 16 No.  183 - 44,GASOLINA CORRIENTE OXIGENADA,9152,A,CARRERA 16 No.  183 - 44,"CARRERA 16 No.  183 - 44, Bogota  d.c., Colombia","(4.66302, -74.0604)",4.66302,-74.0604
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO SAN ANTONIO,TEXACO,CARRERA 16 No.  183 - 44,BIODIESEL EXTRA,9372,A,CARRERA 16 No.  183 - 44,"CARRERA 16 No.  183 - 44, Bogota  d.c., Colombia","(4.66302, -74.0604)",4.66302,-74.0604
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO UNION SUBA CONEJERA,TEXACO,PARCELACION LA CONEJERA LT 15 KM 2,BIODIESEL EXTRA,9152,A,PARCELACION LA CONEJERA LT 15 KM 2,"PARCELACION LA CONEJERA LT 15 KM 2, Bogota  d.c., Colombia","(4.78087, -74.08849)",4.78087,-74.08849
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO UNION SUBA CONEJERA,TEXACO,PARCELACION LA CONEJERA LT 15 KM 2,GASOLINA CORRIENTE OXIGENADA,9372,A,PARCELACION LA CONEJERA LT 15 KM 2,"PARCELACION LA CONEJERA LT 15 KM 2, Bogota  d.c., Colombia","(4.78087, -74.08849)",4.78087,-74.08849
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,LUBRICANTES Y COMBUSTIBLES DEL ORIENTE LTDA,TEXACO,CALLE 46 SUR No.  24A-03,GASOLINA CORRIENTE OXIGENADA,8840,A,CALLE 46 SUR No.  24A-03,"CALLE 46 SUR No.  24A-03, Bogota  d.c., Colombia","(4.57891, -74.12749)",4.57891,-74.12749
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,LUBRICANTES Y COMBUSTIBLES DEL ORIENTE LTDA,TEXACO,CALLE 46 SUR No.  24A-03,BIODIESEL EXTRA,8816,A,CALLE 46 SUR No.  24A-03,"CALLE 46 SUR No.  24A-03, Bogota  d.c., Colombia","(4.57891, -74.12749)",4.57891,-74.12749
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,SERVICENTRO VENECIA,PETROMIL,CARRERA 53 No. 52B-11 SUR,BIODIESEL EXTRA,8792,A,CARRERA 53 No. 52B-11 SUR,"CARRERA 53 No. 52B-11 SUR, Bogota  d.c., Colombia","(4.7141, -74.06179)",4.7141,-74.06179
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,SERVICENTRO VENECIA,PETROMIL,CARRERA 53 No. 52B-11 SUR,GASOLINA CORRIENTE OXIGENADA,8766,A,CARRERA 53 No. 52B-11 SUR,"CARRERA 53 No. 52B-11 SUR, Bogota  d.c., Colombia","(4.7141, -74.06179)",4.7141,-74.06179
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO VILLA ALSACIA,BIOMAX,CALLE 12 BIS No. 71G-53,GASOLINA EXTRA OXIGENADA,17100,A,CALLE 12 BIS No. 71G-53,"CALLE 12 BIS No. 71G-53, Bogota  d.c., Colombia","(4.64499, -74.13096)",4.64499,-74.13096
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO VILLA ALSACIA,BIOMAX,CALLE 12 BIS No. 71G-53,BIODIESEL EXTRA,9170,A,CALLE 12 BIS No. 71G-53,"CALLE 12 BIS No. 71G-53, Bogota  d.c., Colombia","(4.64499, -74.13096)",4.64499,-74.13096
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO VILLA ALSACIA,BIOMAX,CALLE 12 BIS No. 71G-53,GASOLINA CORRIENTE OXIGENADA,9460,A,CALLE 12 BIS No. 71G-53,"CALLE 12 BIS No. 71G-53, Bogota  d.c., Colombia","(4.64499, -74.13096)",4.64499,-74.13096
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS VIA AL LLANO,BIOMAX,CALLE 84 SUR No 3A - 41 ESTE,BIODIESEL EXTRA,8740,A,CALLE 84 SUR No 3A - 41 ESTE,"CALLE 84 SUR No 3A - 41 ESTE, Bogota  d.c., Colombia","(4.55658, -74.09243)",4.55658,-74.09243
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS VIA AL LLANO,BIOMAX,CALLE 84 SUR No 3A - 41 ESTE,GASOLINA CORRIENTE OXIGENADA,9220,A,CALLE 84 SUR No 3A - 41 ESTE,"CALLE 84 SUR No 3A - 41 ESTE, Bogota  d.c., Colombia","(4.55658, -74.09243)",4.55658,-74.09243
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,SERVICENTRO PRIMAX EL PORVENIR,MOBIL,CALLE 63 SUR No. 70C - 25,GASOLINA EXTRA OXIGENADA,15461,A,CALLE 63 SUR No. 70C - 25,"CALLE 63 SUR No. 70C - 25, Bogota  d.c., Colombia","(4.58936, -74.16176)",4.58936,-74.16176
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,SERVICENTRO PRIMAX EL PORVENIR,MOBIL,CALLE 63 SUR No. 70C - 25,BIODIESEL EXTRA,9052,A,CALLE 63 SUR No. 70C - 25,"CALLE 63 SUR No. 70C - 25, Bogota  d.c., Colombia","(4.58936, -74.16176)",4.58936,-74.16176
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,SERVICENTRO PRIMAX EL PORVENIR,MOBIL,CALLE 63 SUR No. 70C - 25,GASOLINA CORRIENTE OXIGENADA,9272,A,CALLE 63 SUR No. 70C - 25,"CALLE 63 SUR No. 70C - 25, Bogota  d.c., Colombia","(4.58936, -74.16176)",4.58936,-74.16176
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACIÓN DE SERVICIO TERPEL AMERICAS,TERPEL,Avenida Américas No.38-71,GASOLINA EXTRA OXIGENADA,16010,A,Avenida Américas No.38-71,"Avenida Américas No.38-71, Bogota  d.c., Colombia","(4.63064, -74.14392)",4.63064,-74.14392
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACIÓN DE SERVICIO TERPEL AMERICAS,TERPEL,Avenida Américas No.38-71,GASOLINA CORRIENTE OXIGENADA,8970,A,Avenida Américas No.38-71,"Avenida Américas No.38-71, Bogota  d.c., Colombia","(4.63064, -74.14392)",4.63064,-74.14392
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACIÓN DE SERVICIO TERPEL AMERICAS,TERPEL,Avenida Américas No.38-71,BIODIESEL EXTRA,8989,A,Avenida Américas No.38-71,"Avenida Américas No.38-71, Bogota  d.c., Colombia","(4.63064, -74.14392)",4.63064,-74.14392
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EL PROVEEDOR DE COMBUSTIBLES LTDA,MOBIL,CALLE 13 No 33-10,BIODIESEL EXTRA,9899,A,CALLE 13 No 33-10,"CALLE 13 No 33-10, Bogota  d.c., Colombia","(4.6169, -74.09453)",4.6169,-74.09453
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EL PROVEEDOR DE COMBUSTIBLES LTDA,MOBIL,CALLE 13 No 33-10,GASOLINA CORRIENTE OXIGENADA,9369,A,CALLE 13 No 33-10,"CALLE 13 No 33-10, Bogota  d.c., Colombia","(4.6169, -74.09453)",4.6169,-74.09453
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EL PROVEEDOR DE COMBUSTIBLES LTDA,MOBIL,CALLE 13 No 33-10,GASOLINA EXTRA OXIGENADA,15999,A,CALLE 13 No 33-10,"CALLE 13 No 33-10, Bogota  d.c., Colombia","(4.6169, -74.09453)",4.6169,-74.09453
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO PUMA NUEVA VERAGUAS,PUMA,AVENIDA CALLE 3 No. 34 A-82,GASOLINA CORRIENTE OXIGENADA,9350,A,AVENIDA CALLE 3 No. 34 A-82,"AVENIDA CALLE 3 No. 34 A-82, Bogota  d.c., Colombia","(4.60765, -74.10631)",4.60765,-74.10631
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO PUMA NUEVA VERAGUAS,PUMA,AVENIDA CALLE 3 No. 34 A-82,BIODIESEL EXTRA,9180,A,AVENIDA CALLE 3 No. 34 A-82,"AVENIDA CALLE 3 No. 34 A-82, Bogota  d.c., Colombia","(4.60765, -74.10631)",4.60765,-74.10631
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO PUMA NUEVA VERAGUAS,PUMA,AVENIDA CALLE 3 No. 34 A-82,GASOLINA EXTRA OXIGENADA,16400,A,AVENIDA CALLE 3 No. 34 A-82,"AVENIDA CALLE 3 No. 34 A-82, Bogota  d.c., Colombia","(4.60765, -74.10631)",4.60765,-74.10631
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACIÓN DE SERVICIO TERPEL PALOQUEMAO,TERPEL,Calle 19 # 33 - 68,GASOLINA CORRIENTE OXIGENADA,9370,A,Calle 19 No 33 - 68,"Calle 19 # 33 - 68, Bogota  d.c., Colombia","('NA', 'NA')",Empty,Empty
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACIÓN DE SERVICIO TERPEL PALOQUEMAO,TERPEL,Calle 19 # 33 - 68,GASOLINA EXTRA OXIGENADA,15990,A,Calle 19 No 33 - 68,"Calle 19 # 33 - 68, Bogota  d.c., Colombia","('NA', 'NA')",Empty,Empty
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACIÓN DE SERVICIO TERPEL PALOQUEMAO,TERPEL,Calle 19 # 33 - 68,BIODIESEL EXTRA,9150,A,Calle 19 No 33 - 68,"Calle 19 # 33 - 68, Bogota  d.c., Colombia","('NA', 'NA')",Empty,Empty
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,SERVYCOM - AVENIDA BOYACA,BIOMAX,CARRERA 72 No. 55-41,GASOLINA CORRIENTE OXIGENADA,9320,A,CARRERA 72 No. 55-41,"CARRERA 72 No. 55-41, Bogota  d.c., Colombia","(4.67395, -74.10592)",4.67395,-74.10592
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,SERVYCOM - AVENIDA BOYACA,BIOMAX,CARRERA 72 No. 55-41,BIODIESEL EXTRA,9170,A,CARRERA 72 No. 55-41,"CARRERA 72 No. 55-41, Bogota  d.c., Colombia","(4.67395, -74.10592)",4.67395,-74.10592
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,SERVYCOM - AVENIDA BOYACA,BIOMAX,CARRERA 72 No. 55-41,GASOLINA EXTRA OXIGENADA,16900,A,CARRERA 72 No. 55-41,"CARRERA 72 No. 55-41, Bogota  d.c., Colombia","(4.67395, -74.10592)",4.67395,-74.10592
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS ESSO EL TRIANGULO,MOBIL,CARRERA 7 No. 59-47,GASOLINA CORRIENTE OXIGENADA,8870,A,CARRERA 7 No. 59-47,"CARRERA 7 No. 59-47, Bogota  d.c., Colombia","(4.58972, -74.08019)",4.58972,-74.08019
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS ESSO EL TRIANGULO,MOBIL,CARRERA 7 No. 59-47,GASOLINA EXTRA OXIGENADA,16540,A,CARRERA 7 No. 59-47,"CARRERA 7 No. 59-47, Bogota  d.c., Colombia","(4.58972, -74.08019)",4.58972,-74.08019
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS ESSO EL TRIANGULO,MOBIL,CARRERA 7 No. 59-47,BIODIESEL EXTRA,10810,A,CARRERA 7 No. 59-47,"CARRERA 7 No. 59-47, Bogota  d.c., Colombia","(4.58972, -74.08019)",4.58972,-74.08019
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO PRADERA DE SUBA,TEXACO,CARRERA 104 No.  151C - 84,GASOLINA EXTRA OXIGENADA,17100,A,CARRERA 104 No.  151C - 84,"CARRERA 104 No.  151C - 84, Bogota  d.c., Colombia","(4.75211, -74.09308)",4.75211,-74.09308
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO PRADERA DE SUBA,TEXACO,CARRERA 104 No.  151C - 84,GASOLINA CORRIENTE OXIGENADA,9390,A,CARRERA 104 No.  151C - 84,"CARRERA 104 No.  151C - 84, Bogota  d.c., Colombia","(4.75211, -74.09308)",4.75211,-74.09308
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO PRADERA DE SUBA,TEXACO,CARRERA 104 No.  151C - 84,BIODIESEL EXTRA,9170,A,CARRERA 104 No.  151C - 84,"CARRERA 104 No.  151C - 84, Bogota  d.c., Colombia","(4.75211, -74.09308)",4.75211,-74.09308
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO AUTOCENTRO SANTANA SAS,MOBIL,CARRERA 7 No. 108B-23,BIODIESEL EXTRA,9746,A,CARRERA 7 No. 108B-23,"CARRERA 7 No. 108B-23, Bogota  d.c., Colombia","(4.66551, -74.0475)",4.66551,-74.0475
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO AUTOCENTRO SANTANA SAS,MOBIL,CARRERA 7 No. 108B-23,GASOLINA CORRIENTE OXIGENADA,9904,A,CARRERA 7 No. 108B-23,"CARRERA 7 No. 108B-23, Bogota  d.c., Colombia","(4.66551, -74.0475)",4.66551,-74.0475
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO AUTOCENTRO SANTANA SAS,MOBIL,CARRERA 7 No. 108B-23,GASOLINA EXTRA OXIGENADA,17649,A,CARRERA 7 No. 108B-23,"CARRERA 7 No. 108B-23, Bogota  d.c., Colombia","(4.66551, -74.0475)",4.66551,-74.0475
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO K.L.,MOBIL,Carrera 7 # 84 - 91,GASOLINA EXTRA OXIGENADA,16999,A,Carrera 7 No 84 - 91,"Carrera 7 # 84 - 91, Bogota  d.c., Colombia","('NA', 'NA')",Empty,Empty
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO K.L.,MOBIL,Carrera 7 # 84 - 91,GASOLINA CORRIENTE OXIGENADA,9899,A,Carrera 7 No 84 - 91,"Carrera 7 # 84 - 91, Bogota  d.c., Colombia","('NA', 'NA')",Empty,Empty
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO K.L.,MOBIL,Carrera 7 # 84 - 91,BIODIESEL EXTRA,10399,A,Carrera 7 No 84 - 91,"Carrera 7 # 84 - 91, Bogota  d.c., Colombia","('NA', 'NA')",Empty,Empty
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION LA EUROPA,MOBIL,AVENIDA BOYACA No. 68B-72,GASOLINA EXTRA OXIGENADA,16000,A,AVENIDA BOYACA No. 68B-72,"AVENIDA BOYACA No. 68B-72, Bogota  d.c., Colombia","(4.68345, -74.09745)",4.68345,-74.09745
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION LA EUROPA,MOBIL,AVENIDA BOYACA No. 68B-72,GASOLINA CORRIENTE OXIGENADA,8850,A,AVENIDA BOYACA No. 68B-72,"AVENIDA BOYACA No. 68B-72, Bogota  d.c., Colombia","(4.68345, -74.09745)",4.68345,-74.09745
